user_id,item_id,rating
5532,2962,5
4551,7528,4
4551,6318,5
4551,7100,5
4551,1767,5
1821,5534,5
1821,8740,5
1821,3971,5
1821,12640,5
1821,454,5
1821,12033,5
1821,11951,5
1821,3547,5
1821,7045,5
1821,9135,5
3552,8437,3
3552,10959,4
3552,1625,5
3552,618,4
1965,9333,5
1965,4489,4
1965,8701,5
1965,12578,5
1965,3392,4
1965,5362,3
1965,11415,3
1965,9583,4
1965,3304,5
1965,5281,5
1965,10,5
1965,11837,5
1620,9271,4
1620,5787,4
1620,10463,4
1620,3456,4
1620,2515,4
1620,11528,4
1620,12280,4
499,8102,5
499,2395,4
499,11959,5
499,944,4
499,1429,5
499,11497,4
499,10259,4
499,7421,5
499,5872,4
499,6227,4
499,8645,3
499,8079,5
499,8727,5
499,6006,3
499,12284,5
499,9035,4
499,1155,5
499,11662,5
499,1697,5
499,863,5
499,7835,5
499,8898,5
499,7385,5
499,232,5
8019,7175,5
8019,5073,5
8019,8071,5
8019,4050,5
8019,7586,5
8019,4874,5
8019,11118,5
8019,1583,5
8019,11671,5
8019,2826,5
3661,10186,3
3661,4187,4
3661,1219,4
3661,2217,4
3661,1469,4
3661,1568,4
3661,8645,4
3661,2713,4
3661,7503,5
3661,2153,4
3661,9101,5
3661,4342,5
3661,2042,3
4954,5443,5
4954,799,5
4954,9780,4
7703,8069,5
7703,40,5
7703,4773,5
7703,3146,5
4362,3001,3
4362,8103,4
4362,9544,3
4362,2466,4
4362,1664,3
4362,1357,4
4362,5611,5
4362,12390,5
4362,629,3
4362,7021,3
4362,3344,2
4362,12136,3
4362,1831,4
4362,3054,4
4362,5862,4
2399,5009,3
2399,6229,3
2399,1873,3
2399,12132,5
2399,1316,2
2399,1733,5
2399,3553,4
2399,7839,4
2399,870,5
2399,3722,4
2399,3839,4
2399,8997,3
2399,2885,4
2399,6810,3
2399,10481,5
2399,8791,2
2399,6142,4
2399,5093,4
2399,10282,3
2399,1480,3
2399,10251,5
2399,7453,5
2399,2846,5
2399,7903,5
2399,12087,2
2399,1876,4
2399,4434,4
2399,8044,3
2399,2850,3
2399,5464,4
2399,1820,4
273,8623,5
273,5533,5
273,11238,5
273,7788,5
273,7659,5
273,10458,4
273,12661,4
273,12146,4
273,11746,5
273,4968,3
273,6450,3
273,9723,5
273,4033,3
273,5997,1
273,10947,3
273,9101,2
273,1543,1
273,6499,5
273,857,5
273,4105,5
273,6421,3
273,6195,4
273,11230,2
273,2489,5
273,11804,5
273,1881,5
273,3103,3
273,9549,2
273,3347,4
273,143,2
273,651,4
273,1043,1
273,4428,5
273,1071,3
273,8884,4
273,8563,1
3545,863,5
3545,3032,3
3545,3575,1
3545,3270,3
7583,10103,4
7583,5561,4
7583,773,4
7583,12129,4
7583,6907,4
7650,4144,5
7650,7998,5
7650,4887,5
7650,5457,5
7650,11634,5
7650,651,5
7650,5605,4
3233,10237,5
3233,10067,2
3233,3367,4
3233,1843,3
3233,3702,4
3233,1981,4
3233,5016,4
7686,11101,4
7686,9281,3
7686,11596,5
7686,10565,4
7686,11015,3
7686,2587,2
7686,2543,5
7686,5276,3
1172,10870,4
1172,6317,4
1172,3386,5
1172,11089,4
1172,3903,5
1684,5545,3
1684,9090,3
1684,9585,4
1684,665,3
1684,11057,1
1684,3383,4
1684,2912,4
1684,9860,3
7477,5277,5
7477,10344,4
7477,4569,5
7477,8873,4
7477,7615,5
7477,4338,5
7477,6658,5
7477,1165,3
7477,12098,4
7477,843,4
6828,1256,5
6828,787,5
6828,10402,4
6828,8858,5
6828,7994,5
2410,5338,4
2410,7722,5
2410,12086,4
2410,1988,4
2410,2510,5
2410,2905,3
2410,11539,4
1491,5868,2
1491,1372,4
1491,2225,5
1491,7550,2
1491,2998,2
1491,6142,3
1491,10059,3
6816,11734,5
6816,1238,5
6816,5774,5
6816,3364,5
6816,1247,2
6816,9254,5
6816,2046,5
6816,9448,5
6816,5528,5
6816,6936,5
6816,9867,5
6816,866,5
6816,7579,5
6816,3401,5
6816,483,5
6816,366,5
6816,11900,5
6816,7089,5
6816,12253,5
6816,4018,5
6816,5912,5
6816,9364,5
6816,5323,5
6816,10439,5
3129,5277,5
3129,9883,3
3129,5239,3
3129,2870,5
3129,4970,3
3129,1945,3
1402,3553,5
1402,7848,3
1402,813,3
1402,8589,5
1402,2316,4
1798,647,5
1798,6654,3
1798,7848,4
1798,66,1
1798,7410,3
1798,12313,5
1798,6118,4
1798,2570,5
6831,11956,3
6831,5443,5
6831,11302,2
6831,6090,3
6831,11216,3
6831,10290,5
6831,8527,4
6831,3347,1
6831,6317,5
6831,8615,5
8801,12496,5
8801,5971,5
8801,9616,5
8801,6713,5
8801,6377,5
8801,12054,3
8801,1963,5
8801,759,5
8801,5379,5
8801,6381,5
8801,3221,5
8801,12640,5
8801,5075,5
8801,799,5
8801,6503,5
8801,10740,5
8801,9916,5
8801,7909,5
8801,6997,5
8801,11275,5
8801,2931,5
8801,10292,5
9356,8527,3
9356,11118,3
9356,12136,3
9356,10024,3
1067,8121,5
1067,3043,5
1067,10710,5
1067,3596,5
1067,5825,4
1067,8382,4
1067,2265,5
1067,10755,5
1067,7121,5
1067,7472,5
1067,7423,5
1067,4991,5
1067,6894,5
6924,3634,5
6924,12611,5
6924,4421,5
6924,3929,5
8400,843,5
8400,10633,4
8400,8716,3
8400,2976,3
8400,5768,4
8400,1165,3
6801,1657,3
6801,7666,5
6801,2962,3
6801,11006,3
6267,3367,5
6267,8691,4
6267,7254,5
6267,11118,5
6267,1585,4
674,6925,5
674,5443,4
674,601,5
674,7241,5
674,4122,4
674,1657,5
947,3001,5
947,4352,5
947,10633,5
4755,100,5
4755,125,4
4755,1664,5
4755,10405,3
94,3809,5
94,7169,4
94,6892,4
94,9363,4
5408,4122,5
5408,5968,5
5408,3585,5
5408,9977,4
5408,6249,4
5408,10793,5
5408,6345,5
5408,10815,4
5408,4961,4
5408,6186,5
5408,3014,5
8522,2723,3
8522,5029,4
8522,307,3
8522,8457,4
5405,7241,5
5405,3226,4
5405,7254,4
5405,11118,3
5405,5277,4
4432,10524,5
4432,4692,3
4432,3900,5
4432,9267,5
4432,6318,5
4432,8645,5
4432,4025,5
4432,6921,4
4432,7722,5
4432,7241,5
4432,2132,5
4432,10595,5
4432,1635,5
4432,4290,4
4432,7724,5
4432,745,4
4432,1661,5
4432,2109,5
4432,6925,5
4432,7923,5
4432,10666,4
4432,1531,5
4432,9471,4
4432,6337,5
4432,4044,5
4432,454,5
4432,4061,4
4432,12630,5
4432,10815,5
4432,2033,4
2920,913,4
2920,2290,4
2920,1543,4
2920,6532,4
2920,7885,4
2920,88,3
2920,2042,3
5448,863,4
5448,3575,5
5448,1546,5
5448,7690,5
5448,12611,4
5839,9754,4
5839,7748,5
5839,6788,5
5839,2780,3
5839,8396,4
5839,1100,5
5839,1469,5
5839,7419,4
5839,8406,5
5729,3347,5
5729,5448,5
5729,5277,5
5729,3462,4
5729,843,5
5729,9142,5
8341,9867,5
8341,8365,5
8341,8566,5
8341,938,5
8341,12695,5
8341,9327,5
8341,587,5
8341,716,5
8341,11738,5
8341,456,5
8341,8313,5
8341,10225,5
8341,10693,5
8341,971,5
8341,8631,5
8341,8774,5
8341,7277,5
8341,2,5
8341,11900,5
8341,7067,5
8341,5585,5
8341,2703,5
8341,1950,5
8341,9547,5
8341,11987,5
8341,6377,2
8341,9746,5
8341,9950,5
8341,4939,5
8341,581,5
3564,8695,5
3564,8527,4
3564,11118,2
3564,6522,5
3564,1124,5
6356,5448,4
6356,10674,4
6356,9319,4
6356,5968,4
4244,1454,2
4244,4372,5
4244,3558,5
4244,6822,5
8671,2895,5
8671,5783,4
8671,3322,4
8671,4717,5
8671,7522,4
8671,8685,5
8671,12425,5
8671,1291,5
8671,4320,5
8483,10384,4
8483,7152,1
8483,10361,5
8483,12075,4
8483,1262,5
8483,10262,5
8483,8068,4
2419,7666,4
2419,5277,4
2419,10383,4
2419,1916,4
2419,7599,4
9357,843,5
9357,12086,4
9357,222,5
9357,7297,4
9357,5523,5
9357,4426,3
9357,5175,4
9357,2811,3
9357,296,3
9357,3772,5
9357,8704,3
7625,5385,4
7625,10817,4
7625,9023,2
7625,4547,4
7625,12140,4
7625,8979,5
7625,12213,4
7625,10410,3
7625,2452,2
7625,880,4
7625,1041,5
7625,5525,5
7625,6908,5
7625,8009,3
7625,5839,5
7625,8810,4
7625,7335,4
7625,11767,3
7625,601,5
7625,9411,4
7625,6306,4
7625,9774,3
8949,11110,4
8949,1675,2
8949,601,4
8949,2848,5
892,11150,4
892,1589,4
892,9030,4
892,186,5
892,6800,4
892,12326,3
892,4710,4
892,1006,4
892,3542,4
892,7435,5
892,928,3
892,4516,5
892,1790,3
892,12464,5
4425,4256,3
4425,7023,4
4425,1469,4
4425,7521,4
4425,58,4
9005,6435,2
9005,8758,4
9005,10251,3
9005,2570,5
9005,5276,5
9005,2432,5
9005,4267,3
1745,5872,5
1745,12242,5
1745,6165,5
1745,555,4
142,3743,3
142,8521,3
142,12104,5
7195,649,5
7195,4141,5
7195,11796,4
7195,843,5
7195,2037,3
7195,9258,4
7195,1657,5
7195,1747,5
7195,9142,5
7195,11056,5
8478,940,3
8478,843,4
8478,10793,3
8478,12686,4
8478,4871,4
8478,9133,4
8478,8864,4
8478,5115,4
8478,5789,4
8478,1453,4
8478,5476,4
8478,10854,3
8478,10825,4
8478,9317,3
8478,2581,3
8478,8710,5
8478,601,3
8478,7171,4
8478,11448,5
8478,2989,4
8478,9255,3
2283,10941,4
2283,989,5
2283,3733,5
2283,1821,4
2283,4887,4
2283,4122,5
2283,1139,5
2283,3572,5
2283,940,5
2283,8873,5
2283,3367,5
2283,8563,4
6533,8160,4
6533,9283,3
6533,8691,4
6533,9528,5
6533,4902,4
6533,5256,4
6533,7100,3
4285,7231,4
4285,1924,5
4285,1645,3
4285,1341,3
6469,8196,5
6469,474,5
6469,6833,5
6469,7649,5
6469,2541,5
6469,9575,5
8579,10299,4
8579,6058,2
8579,905,4
8579,7424,4
8579,735,4
6322,1172,4
6322,5635,4
6322,5443,4
6322,12612,3
6271,5332,4
6271,4141,4
6271,1585,5
6271,2838,5
6271,4961,3
1149,2048,4
1149,762,4
1149,7951,3
1149,5126,4
1149,3525,5
3294,12129,3
3294,1847,4
3294,10251,4
3294,7464,3
3294,3748,4
3294,8441,2
3294,6251,4
3294,7453,3
3009,6430,4
3009,8716,3
3009,1657,4
3009,357,5
578,5996,2
578,11198,5
578,10759,2
578,237,5
578,9522,3
1266,5735,3
1266,940,2
1266,1139,3
1266,984,3
1266,3936,3
1266,1189,4
1266,12013,3
1266,6856,4
1266,4168,5
1266,5672,4
1266,6897,5
1266,762,4
1266,7951,3
1266,3550,3
1266,7664,3
1266,9792,4
1266,892,3
1266,10344,3
1266,9977,4
1266,11429,5
1266,4968,3
1266,2376,5
1266,7279,2
9392,5727,5
9392,10548,5
9392,10181,5
9392,1136,1
9392,11676,4
9392,8828,4
9392,6083,4
9392,7926,4
1892,11631,5
1892,3130,5
1892,7988,5
1892,1170,5
1892,8577,5
1721,2765,3
1721,8770,4
1721,11105,3
1721,10657,3
8254,3001,4
8254,3572,4
8254,4158,3
8254,3887,4
8254,12136,4
2011,714,5
2011,10478,2
2011,11448,5
2011,6167,5
2011,2099,3
8496,2061,5
8496,1247,4
8496,4050,5
8496,5344,5
8496,7788,5
8496,554,5
8496,205,5
8496,2259,5
8496,1610,5
8496,3061,5
8496,2811,5
8496,9692,3
8496,8218,5
8496,12033,5
4031,7867,3
4031,10643,4
4031,4243,3
4031,5379,4
4031,4214,4
4031,7905,4
4031,11614,4
7160,11673,4
7160,5115,3
7160,8527,4
7160,9282,3
2152,6585,4
2152,5195,5
2152,10257,5
2152,12152,5
2152,10930,5
2152,4888,4
2152,12333,4
2152,1127,4
156,3445,5
156,5636,5
156,3827,5
156,4631,4
156,799,5
156,8517,5
4101,3001,5
4101,5767,5
4341,8198,4
4341,1567,1
4341,1163,3
4341,7225,5
4341,3575,5
4341,2148,3
4341,1051,3
4341,6270,3
4341,3826,4
4341,12084,2
4341,10258,3
4341,11562,4
4341,4533,4
4341,5664,4
4341,11084,4
4341,93,5
1518,5443,5
1518,1147,4
1518,3347,2
1518,10674,4
1518,5277,4
1518,2546,3
1518,1499,4
6187,9281,4
6187,1804,5
6187,5370,5
6187,7612,4
6187,7175,4
6187,5877,4
6187,1254,4
6187,7014,4
6187,4629,3
9042,665,5
9042,6999,5
9042,3383,4
9042,2912,5
9042,7402,4
9042,4989,4
6961,7298,5
6961,5626,3
6961,4122,3
6961,1036,4
6961,11849,4
6961,2219,4
6961,622,4
6961,11681,4
6961,2838,4
6961,6186,4
6961,7241,2
6961,6191,4
6961,4316,2
6961,7666,3
6961,824,4
6961,11006,4
6961,5506,3
6961,6016,5
6961,7679,3
6961,11386,3
6961,601,4
6961,4597,3
6961,357,3
5531,9319,5
5531,12447,4
5531,5233,4
5531,601,3
5531,1625,4
5531,5980,5
7146,1697,3
7146,9628,3
7146,7994,5
7146,1436,3
7146,5433,4
7146,435,2
7146,11415,3
7146,1719,4
7146,11522,5
7146,8186,2
2759,3001,4
2759,12181,5
2759,5277,3
2759,8114,4
2759,3445,5
6519,5911,2
6519,1669,4
6519,12028,3
6519,11358,4
6519,553,4
6519,601,3
6519,1363,5
6519,409,5
8509,3232,5
8509,11468,4
8509,5293,5
8509,5276,5
8509,1446,5
8509,2881,5
8509,6435,5
8509,2724,5
2528,10445,4
2528,10797,4
2528,7136,4
2528,7046,2
2528,473,4
2528,9199,2
2528,5754,3
2528,924,4
2528,10299,1
2528,2712,5
2528,372,3
2528,9051,2
2528,5484,4
2528,2998,4
2528,1170,3
2528,7792,3
2528,12002,2
2528,4760,3
2528,12432,3
2528,3573,5
2528,11020,4
2528,3856,3
2528,10550,2
2528,6118,5
2528,66,2
2528,11345,4
2528,10783,3
2528,6738,4
2528,4546,4
2528,12572,4
2528,1809,3
8838,799,5
8838,3367,5
8838,2482,4
8838,8293,5
576,10818,4
576,9429,1
576,1542,4
576,6282,5
5463,10565,4
5463,7402,5
5463,7666,4
5463,905,2
8567,7100,4
8567,11849,5
8567,9583,4
8567,10618,5
8567,4122,4
7462,9583,5
7462,9780,5
7462,11639,5
7462,316,5
7178,1571,5
7178,132,5
7178,4445,5
2995,12136,5
2995,7885,4
2995,3610,3
2995,1697,5
2995,2205,4
2995,12287,4
728,9720,3
728,6142,2
728,10766,3
728,961,3
728,740,3
728,2334,4
6471,5663,4
6471,5239,5
6471,5363,5
6471,5112,3
7216,9563,3
7216,5742,4
7216,1341,5
7216,11665,4
3877,10959,4
3877,1837,3
3877,8071,5
3877,3347,4
3877,6425,4
3877,9583,4
1694,1945,4
1694,2447,3
1694,8029,5
1694,12474,4
1694,10437,4
1694,4750,3
1694,12696,3
4651,11819,4
4651,10822,4
4651,3465,5
4651,8139,4
4800,96,5
4800,10922,4
4800,8071,4
4800,11497,5
4800,8581,2
4800,5547,3
4800,9226,5
4800,12421,4
4800,2914,4
4800,9583,5
4800,6569,4
4800,3347,4
4800,1443,5
4800,5131,4
4800,12672,4
4800,9384,5
4800,5645,4
4800,285,3
9172,422,5
9172,11826,4
9172,2049,5
9172,7023,4
9172,1499,4
9172,1173,1
3467,3445,4
3467,5154,4
3467,3347,4
3467,8860,4
3467,8004,4
3467,7758,4
3467,8006,4
3467,7385,3
3467,4141,4
7653,2826,5
7653,8879,3
7653,52,4
8869,10835,5
8869,5851,5
8869,5443,5
8869,11914,4
8869,3826,4
8869,1452,4
8869,4815,5
8869,7988,3
1104,2989,3
1104,8749,5
1104,8772,3
1104,1576,3
1104,7421,5
1104,2492,5
1104,7666,5
1104,9566,5
1104,9158,4
1104,9156,4
1104,5274,4
1104,3378,5
1104,8677,4
5851,2111,5
5851,9027,4
5851,430,5
5851,12678,4
7437,4919,5
7437,5443,5
7437,5277,2
7437,5789,5
4698,1948,5
4698,1521,5
4698,8390,5
4698,5730,5
4698,2771,5
4698,1010,5
4698,7140,5
4698,3826,5
4698,2329,5
4698,2349,5
4698,2202,5
4698,9950,5
4698,9397,5
4698,6114,5
4698,3593,5
4698,11159,5
4698,1339,5
4698,5533,5
4698,3596,5
4698,4783,5
4698,6543,5
4698,7620,5
4698,12030,5
4698,4190,5
4698,456,5
4698,979,5
4698,9833,5
4698,1077,5
5816,151,4
5816,12436,5
5816,843,5
5816,3787,5
5816,4613,5
5816,5623,5
5816,4871,5
5816,11322,5
5816,11118,4
220,7001,4
220,1257,4
220,12015,3
220,3394,3
220,5635,3
5811,4289,2
5811,7047,4
5811,9027,5
5811,7702,4
5701,4141,5
5701,1499,3
5701,11118,2
5701,3014,4
5701,10674,5
1205,6053,3
1205,1823,5
1205,1474,5
1205,3417,5
1205,5590,4
8084,5079,3
8084,3592,4
8084,6053,4
8084,799,5
8084,3685,4
2763,9264,3
2763,4086,3
2763,3525,3
2763,10794,3
2763,8782,1
2763,1664,5
2763,5443,5
2763,5457,5
5063,440,4
5063,6434,5
5063,5126,4
5063,4806,5
5063,6765,4
5063,876,4
5063,5567,5
5063,7380,4
3745,8973,5
3745,12284,4
3745,2351,5
3745,3307,4
3745,8206,4
3745,8519,2
3745,9264,5
3745,12136,5
3745,10787,4
3745,11849,4
3745,6921,4
3745,4200,5
3745,593,5
3745,11614,4
3745,9138,5
6007,12181,5
6007,1499,5
6007,7557,5
6007,593,5
6007,2792,5
6007,5768,5
6007,6856,5
6007,7385,5
6007,10830,5
6007,9319,5
6007,7521,5
3162,8670,4
3162,7951,3
3162,598,3
3162,6508,3
3162,6430,3
3162,7586,4
3162,4597,3
3162,12284,3
676,7971,3
676,5647,3
676,788,5
3584,1170,1
3584,1294,2
3584,7175,2
3584,6910,2
3584,7666,5
5309,5023,4
5309,4880,3
5309,8486,3
5309,8719,5
5309,1469,3
1802,9956,5
1802,7666,4
1802,6795,4
1802,9317,3
1802,8533,4
1802,1902,4
3242,1183,5
3242,12006,5
3242,6864,5
3242,6109,5
3242,10565,5
3242,10508,2
3242,4731,1
3242,11477,3
3242,9338,5
3242,2570,5
3221,2126,5
3221,4199,5
3221,226,5
3221,6450,4
3221,1863,5
3221,10536,5
3221,2162,5
6800,10132,3
6800,9041,3
6800,8258,3
6800,9702,5
7643,8356,5
7643,8071,5
7643,5856,5
7643,10959,5
1282,12648,5
1282,6121,5
1282,12077,5
1282,11429,5
1282,8256,5
1282,5791,5
1282,10592,5
1282,9908,5
1282,7051,4
1282,7948,5
1282,10916,5
1282,11925,4
1282,1246,5
1282,10104,5
1282,6333,5
1282,8468,4
1282,3001,5
5053,8930,4
5053,6320,3
5053,10417,5
5053,9027,5
4705,5028,4
4705,8160,4
4705,3445,3
4705,12222,3
4705,7100,3
4705,6907,4
4705,3572,3
6368,7419,5
6368,10359,4
6368,7385,5
6368,1697,4
5935,9338,4
5935,1733,5
5935,10532,5
5935,6999,4
5935,665,4
5935,10244,4
5935,1565,4
5935,2912,4
5935,264,1
5935,9710,5
5935,9835,4
3637,1543,4
3637,11004,4
3637,3733,4
3637,8071,5
3637,9317,3
8093,1903,5
8093,843,5
8093,3239,5
8093,3367,5
8093,4361,5
8093,5443,5
4764,12136,4
4764,9319,4
4764,10815,5
4764,7586,4
6054,3260,4
6054,2723,4
6054,6361,4
6054,1112,4
6054,843,4
6054,4081,3
6054,7757,5
3611,7225,4
3611,2170,3
3611,9731,3
3611,1888,4
3754,156,5
3754,9418,4
3754,11478,5
3754,892,4
3754,11118,4
2417,8603,3
2417,5443,2
2417,3978,4
2417,11118,5
2417,8691,5
6233,9485,3
6233,3572,4
6233,4091,3
6233,7225,5
6233,3575,4
8899,585,4
8899,11994,4
8899,10387,4
8899,7008,3
8899,4829,3
8899,5232,4
8899,3585,4
8899,9264,5
8899,5968,4
8899,6345,4
8899,8071,3
8899,6186,4
8899,4005,3
8899,6856,5
8899,12100,4
8899,629,4
8899,1165,5
8899,11796,4
8899,2263,4
8899,7367,4
8899,2792,4
8899,9100,4
8899,94,4
8899,2538,4
8899,9258,4
8899,8615,5
8899,12659,4
8899,7659,3
8899,8678,4
8899,1001,3
8899,7254,5
8899,10794,5
8899,8954,4
8899,2353,4
8899,10830,4
8899,9875,4
8899,3344,4
8899,9528,4
4629,5128,5
4629,6835,3
4629,2404,5
4629,1761,4
4629,3881,3
4629,8775,3
4629,4888,4
4629,2721,5
4629,11256,4
4629,7622,5
4629,1025,5
4629,3334,4
4629,749,5
4629,6774,3
4629,6393,5
4629,4680,5
288,5997,4
288,10342,3
288,6658,5
288,7325,3
288,4098,4
288,4176,5
288,2202,4
288,6131,5
288,12405,5
288,261,4
288,3344,5
288,8966,4
3991,474,4
3991,153,1
2887,9125,3
2887,1912,3
2887,5242,3
2887,11100,3
2887,6445,4
2887,10992,5
2887,2208,4
2887,6373,3
2887,6877,3
2887,7205,4
2887,9310,3
2887,1812,3
2887,8231,3
2887,3969,3
2887,182,3
2887,9439,2
2887,11495,1
1156,7103,4
1156,2792,2
1156,1432,4
1156,3585,2
4480,2621,5
4480,11622,5
4480,5905,5
4480,2792,5
4480,7885,5
4480,4918,5
4480,7666,5
4480,8045,5
4480,6770,3
3325,3525,2
3325,5443,5
3325,4820,4
3325,10674,3
3325,7663,4
3325,11595,4
7053,10290,4
7053,1684,3
7053,8669,5
7053,7241,5
7053,1821,4
7053,8206,4
8328,5277,5
8328,3525,5
8328,7140,4
8328,2792,4
1225,7754,5
1225,2282,5
1225,3322,5
1225,6745,5
1225,5424,5
1225,4750,5
3982,5781,4
3982,3714,3
3982,850,3
3982,10273,5
3982,4642,4
3982,1923,4
3982,5663,4
3982,1003,3
3982,10332,4
3982,10641,5
3982,8577,3
3982,799,5
4570,152,2
4570,398,4
4570,421,5
4570,3564,4
4570,11096,4
4570,8619,2
4570,5605,3
4570,3637,3
4570,3700,5
4570,5456,2
4570,2621,5
4570,9404,2
4570,5000,4
4570,523,4
4570,6912,4
5706,6337,5
5706,12593,4
5706,979,4
5706,892,4
4322,674,5
4322,11529,4
4322,3821,5
4322,4106,3
4322,1403,4
4322,3579,4
4322,8199,4
1397,1148,5
1397,8135,4
1397,9765,5
1397,10511,5
1397,2101,5
1397,5274,4
1397,11363,5
1397,3671,5
1397,2286,5
3926,715,5
3926,4614,5
3926,3932,4
3926,6019,5
3926,4259,4
3926,8371,4
3926,7787,3
3926,11738,4
3926,6599,5
3926,6226,5
3926,8120,5
3926,6167,4
3926,8101,4
3926,1126,5
3926,5088,5
3926,8361,4
3926,5539,4
3926,10020,5
3926,744,5
3926,7734,4
3926,9656,5
3926,3229,3
3926,3219,5
3926,9953,4
3926,8241,5
3926,7471,4
3926,4358,4
3926,12522,4
3926,12413,4
3926,12263,4
3926,4190,5
3926,2324,5
3926,8102,5
3926,9717,4
3926,11778,5
3926,6871,4
3926,556,4
3926,1613,5
3926,5465,5
3926,1813,5
3926,11004,5
3926,716,4
3926,1842,5
3926,1421,4
3926,6393,3
3926,9502,5
3926,10908,4
3926,8914,4
8437,8251,5
8437,8704,1
8437,2271,5
8437,1299,4
8437,1874,1
8614,11685,5
8614,8134,3
8614,1469,5
8614,2611,5
8614,1660,4
8614,4454,5
8614,5553,5
8614,8071,3
893,2492,5
893,8677,4
893,11670,4
893,12430,4
8789,7254,5
8789,7385,5
8789,2546,3
8789,1499,5
8789,8669,5
4075,4875,5
4075,995,4
4075,2274,4
4075,7287,5
4075,11023,5
4075,2283,3
4075,4222,3
4075,4946,3
4075,10443,2
4075,3340,5
4075,4029,4
4075,11543,4
4075,6603,2
4075,9967,4
4075,9531,5
4075,9483,2
4075,8129,4
4075,9841,3
4075,8879,4
4075,7992,4
4075,3890,3
4075,9102,3
4075,8739,5
4075,9778,5
4075,1071,4
4075,3421,4
4075,9942,3
4075,1015,4
4075,9283,3
4075,2792,3
4075,2665,4
4075,6632,4
4075,6410,5
4075,6419,3
4075,9306,5
4075,10042,5
4075,11490,3
4075,8017,4
4075,4285,5
4075,7118,4
4075,5449,5
4075,6845,2
4075,6884,2
4075,11269,3
4075,1230,3
4075,4336,5
4075,1637,4
4075,5127,5
4075,10437,5
4075,7404,5
4075,6391,5
4075,1043,5
4075,12054,3
4075,9361,4
4075,5604,4
4075,4517,5
4075,11709,4
4075,1697,4
4075,3819,5
4075,6019,4
4075,2967,5
4075,4841,5
4075,5642,5
4075,4839,3
4075,1482,5
4075,6771,5
4075,9312,4
4075,6717,4
4075,1160,3
4075,8433,5
4075,9610,5
4075,4197,5
4075,10693,5
1634,4468,5
1634,12427,5
1634,1585,5
1634,2188,5
1634,5454,5
4303,1469,2
4303,9133,4
4303,10815,4
4303,4200,3
4303,6393,3
4303,7241,3
4303,4828,3
4303,1697,4
4303,4050,4
4303,8669,2
4303,4122,1
4303,3833,3
8359,2570,4
8359,11528,4
8359,6451,2
8359,7464,1
8359,9222,4
8359,514,3
8359,6229,4
8359,7543,3
8359,6562,5
8359,9231,3
4333,4449,5
4333,6568,3
4333,484,3
4333,1757,5
4333,5752,4
4333,3551,5
4333,7325,4
4333,4264,5
4333,8361,3
4333,10912,5
4333,4372,5
4333,63,4
1344,8840,5
1344,3195,2
1344,810,5
1344,6539,5
1344,11719,2
1344,2138,4
1344,12110,5
1344,6393,5
1344,5409,4
1344,12530,1
1344,5157,3
1344,2324,4
1344,7534,4
1344,9317,4
1344,11216,4
1344,3403,4
1344,8300,5
1344,366,5
1344,7576,4
1344,4195,5
1344,3026,3
1344,9643,3
1344,857,5
1344,11545,5
1344,8636,5
1344,6081,5
1344,1667,3
1344,9154,5
1344,6041,4
1344,7935,4
1344,3245,5
1344,780,4
1344,3043,4
1344,10308,4
1344,11509,2
1344,1613,5
1344,6295,4
1344,9214,4
1344,3219,4
1344,2209,5
1344,9893,4
1344,1163,5
1344,314,3
1344,6498,5
1344,3670,4
1344,6883,5
1344,2802,4
1344,10516,5
1344,10375,4
7805,10761,5
7805,8605,5
7805,10650,5
7805,205,5
7805,11562,5
7805,3801,5
7805,4213,4
7805,12259,5
7805,9955,5
7805,8955,5
7805,11758,5
7805,5070,5
7805,1371,5
7805,8672,5
3557,157,4
3557,6705,5
3557,74,4
3557,6883,4
3557,2771,5
3557,3104,5
3557,4113,5
3557,3756,5
3557,8470,4
3557,6240,4
3557,570,5
3557,11909,4
3557,5146,5
3557,714,5
3557,9621,5
3557,11113,5
3557,3660,5
3557,2944,5
891,10577,4
891,9319,4
891,4184,4
891,10955,4
891,7573,5
891,584,5
891,12287,5
891,6936,4
891,1959,5
891,4671,3
891,2824,5
891,4141,3
891,1043,3
891,7604,5
891,1992,5
891,3488,5
891,5947,5
891,9549,4
891,8017,4
891,12110,5
891,3462,4
3719,4010,4
3719,11118,4
3719,7241,5
3719,10674,4
3719,6171,5
3719,1664,5
3719,2132,5
3719,9319,3
3719,4874,4
3719,11386,4
6618,7214,5
6618,3795,5
6618,714,4
6618,9531,4
6618,6894,5
6618,1697,5
6618,11231,4
6618,3238,2
6618,2153,4
6618,10944,5
6618,4686,5
6618,9035,5
6618,1469,5
6618,11562,4
6618,4423,5
6618,12304,4
6618,3524,4
6618,4467,5
6618,5734,4
6618,188,5
4340,10563,3
4340,2886,4
4340,2881,5
4340,6251,3
4753,11168,3
4753,7663,5
4753,1003,2
4753,4922,2
2847,12059,5
2847,10851,4
2847,8425,4
2847,1182,5
2847,12421,5
2847,6566,5
2847,750,4
2847,7586,4
2847,4887,4
2847,3833,5
2847,11326,4
2847,9611,5
2847,6453,4
2847,12151,5
2847,7666,5
2847,7722,4
2847,2353,5
2847,10405,5
2847,11473,5
2847,357,5
2847,8678,5
2847,2443,5
2847,9584,4
2847,12355,4
2847,29,4
2847,10510,5
2847,8858,5
2847,7608,5
2847,545,4
2847,10912,5
2847,8768,5
2847,2893,4
